80,3,931.67,245.22,245.96,590.83,0.87,-1,-1,-1
80,4,556.89,298.80,113.13,268.58,0.79,-1,-1,-1
80,6,528.41,213.03,50.17,131.37,0.26,-1,-1,-1
80,7,674.10,279.89,113.29,276.74,0.82,-1,-1,-1
80,8,755.78,282.06,111.98,270.28,0.83,-1,-1,-1
80,10,569.10,244.31,111.37,299.40,0.57,-1,-1,-1
80,11,645.52,192.80,54.60,140.13,0.77,-1,-1,-1
80,12,580.83,201.59,54.87,163.85,0.56,-1,-1,-1
80,14,395.00,220.38,99.52,267.73,0.83,-1,-1,-1
80,15,615.67,217.02,35.48,104.04,0.43,-1,-1,-1
80,16,1133.75,288.51,145.21,388.34,0.67,-1,-1,-1
80,17,79.86,309.95,73.19,165.24,0.84,-1,-1,-1
80,19,689.13,192.84,76.62,197.66,0.41,-1,-1,-1
80,20,292.90,224.74,67.10,155.45,0.87,-1,-1,-1
80,25,386.60,220.46,83.21,245.92,0.73,-1,-1,-1
80,5,481.87,339.76,71.70,172.80,0.61,-1,-1,-1
81,1,494.23,250.62,92.92,223.01,0.81,-1,-1,-1
81,2,163.06,274.53,130.96,297.89,0.88,-1,-1,-1
81,3,932.02,244.15,246.02,592.12,0.87,-1,-1,-1
81,4,557.59,300.86,113.15,267.21,0.78,-1,-1,-1
81,6,526.08,213.49,53.26,139.40,0.18,-1,-1,-1
81,7,674.32,280.18,113.02,276.51,0.82,-1,-1,-1
81,8,755.62,282.70,111.98,271.00,0.83,-1,-1,-1
81,10,583.63,242.26,103.34,279.20,0.59,-1,-1,-1
81,11,646.18,193.18,54.37,139.35,0.78,-1,-1,-1
81,12,588.66,203.26,50.22,149.06,0.58,-1,-1,-1
81,14,399.69,230.40,97.36,263.07,0.83,-1,-1,-1
81,15,616.53,214.49,35.48,104.04,0.36,-1,-1,-1
81,16,1139.27,290.14,138.21,370.64,0.69,-1,-1,-1
81,17,82.42,310.38,72.80,164.92,0.87,-1,-1,-1
81,19,684.64,196.53,82.46,213.56,0.48,-1,-1,-1
81,20,293.77,225.42,67.67,156.17,0.87,-1,-1,-1
81,25,391.37,218.50,86.85,256.22,0.75,-1,-1,-1
81,5,482.83,339.26,70.47,170.51,0.67,-1,-1,-1
81,27,569.32,191.64,43.88,136.95,0.68,-1,-1,-1
82,1,494.54,250.61,95.02,226.89,0.79,-1,-1,-1
82,2,164.03,275.69,130.60,296.92,0.88,-1,-1,-1
82,3,932.68,245.58,244.70,589.28,0.87,-1,-1,-1
82,4,555.22,287.11,119.35,281.64,0.79,-1,-1,-1
82,6,525.00,213.79,52.33,136.93,0.13,-1,-1,-1
82,7,673.70,280.48,113.12,277.62,0.82,-1,-1,-1
82,8,755.58,283.50,111.86,272.11,0.83,-1,-1,-1
82,10,574.22,236.36,112.86,303.04,0.64,-1,-1,-1
82,11,647.10,193.98,53.99,138.30,0.76,-1,-1,-1
82,12,593.04,203.72,47.53,140.05,0.56,-1,-1,-1
82,14,402.15,234.44,96.26,260.41,0.83,-1,-1,-1
82,15,616.53,213.86,35.63,104.38,0.27,-1,-1,-1
82,16,1144.43,293.10,131.94,354.67,0.74,-1,-1,-1
82,17,84.05,310.78,72.56,164.39,0.87,-1,-1,-1
82,19,681.17,198.56,87.82,229.08,0.45,-1,-1,-1
82,20,294.37,225.76,68.17,156.76,0.86,-1,-1,-1
82,25,392.89,218.75,80.72,237.64,0.71,-1,-1,-1
82,5,483.50,330.05,72.95,177.68,0.35,-1,-1,-1
82,27,569.42,192.49,42.93,133.95,0.66,-1,-1,-1
83,1,494.10,249.05,98.35,234.12,0.79,-1,-1,-1
83,2,162.71,276.91,130.45,295.43,0.89,-1,-1,-1
83,3,934.12,247.63,243.79,586.79,0.87,-1,-1,-1
83,4,554.06,283.57,121.33,286.13,0.79,-1,-1,-1
83,6,530.41,209.12,55.27,144.43,0.17,-1,-1,-1
83,7,673.08,281.27,113.29,277.78,0.83,-1,-1,-1
83,8,756.72,283.55,112.02,273.19,0.83,-1,-1,-1
83,10,570.89,238.02,115.06,307.01,0.63,-1,-1,-1
83,11,649.01,196.26,52.26,133.71,0.75,-1,-1,-1
83,12,594.69,203.69,47.64,138.69,0.62,-1,-1,-1
83,14,403.57,233.06,96.37,260.99,0.82,-1,-1,-1
83,15,614.02,212.14,37.60,110.20,0.38,-1,-1,-1
83,16,1147.44,293.04,127.30,342.35,0.75,-1,-1,-1
83,17,86.04,310.58,72.96,164.79,0.87,-1,-1,-1
83,19,680.76,201.30,88.24,230.86,0.51,-1,-1,-1
83,20,295.44,225.79,69.31,158.55,0.87,-1,-1,-1
83,25,394.36,217.18,80.58,236.84,0.72,-1,-1,-1
83,5,479.50,298.37,83.07,205.30,0.20,-1,-1,-1
83,27,569.01,192.97,42.57,132.75,0.69,-1,-1,-1
84,1,495.75,248.72,97.80,233.13,0.81,-1,-1,-1
84,2,163.16,278.18,130.44,294.78,0.89,-1,-1,-1
84,3,936.07,247.79,242.27,582.00,0.86,-1,-1,-1
84,4,554.04,288.75,119.65,281.27,0.80,-1,-1,-1
84,6,531.48,211.42,55.26,144.55,0.11,-1,-1,-1
84,7,675.78,281.82,112.75,277.85,0.83,-1,-1,-1
84,8,756.65,283.33,112.46,274.85,0.83,-1,-1,-1
84,10,576.14,243.33,112.58,300.26,0.60,-1,-1,-1
84,11,650.03,198.31,50.97,130.45,0.77,-1,-1,-1
84,12,595.23,203.65,48.37,139.59,0.62,-1,-1,-1
84,14,406.36,236.94,94.56,256.34,0.84,-1,-1,-1
84,15,612.08,211.72,39.14,114.70,0.40,-1,-1,-1
84,16,1148.97,293.95,128.29,345.25,0.73,-1,-1,-1
84,17,87.72,310.33,72.82,164.20,0.86,-1,-1,-1
84,19,681.69,202.32,86.87,228.07,0.54,-1,-1,-1
84,20,295.82,225.52,70.30,160.07,0.87,-1,-1,-1
84,25,395.70,218.05,84.14,247.82,0.69,-1,-1,-1
84,5,478.89,268.89,92.54,231.63,0.20,-1,-1,-1
84,27,568.88,193.15,43.07,134.20,0.68,-1,-1,-1
85,1,497.72,248.10,97.03,231.77,0.81,-1,-1,-1
85,2,163.88,279.56,130.11,293.16,0.89,-1,-1,-1
85,3,937.01,248.25,242.67,580.28,0.86,-1,-1,-1
85,4,553.16,289.31,119.73,281.26,0.80,-1,-1,-1
85,6,530.69,206.38,59.54,156.21,0.11,-1,-1,-1
85,7,679.42,287.24,108.58,270.85,0.82,-1,-1,-1
85,8,755.79,283.73,112.31,276.38,0.83,-1,-1,-1
85,10,573.84,254.18,110.71,293.62,0.65,-1,-1,-1
85,11,650.00,197.30,51.73,132.63,0.78,-1,-1,-1
85,12,597.02,206.24,48.77,139.45,0.57,-1,-1,-1
85,14,407.01,236.52,94.98,258.19,0.82,-1,-1,-1
85,15,614.21,214.38,38.99,114.40,0.13,-1,-1,-1
85,16,1146.87,291.43,135.18,365.69,0.73,-1,-1,-1
85,17,90.09,310.14,71.70,161.39,0.88,-1,-1,-1
85,19,682.96,200.98,85.51,225.50,0.44,-1,-1,-1
85,20,296.33,227.50,69.53,157.94,0.87,-1,-1,-1
85,25,396.94,220.19,82.61,243.62,0.72,-1,-1,-1
85,5,484.00,294.73,82.03,205.75,0.17,-1,-1,-1
85,27,569.56,193.51,42.95,133.75,0.66,-1,-1,-1
86,1,499.07,248.91,95.59,229.71,0.80,-1,-1,-1
86,2,164.51,279.27,131.26,295.95,0.88,-1,-1,-1
86,3,936.98,248.66,242.94,578.30,0.87,-1,-1,-1
86,4,552.78,294.74,117.71,275.43,0.78,-1,-1,-1
86,6,532.52,213.01,56.31,148.44,0.21,-1,-1,-1
86,7,682.28,290.22,105.28,265.94,0.83,-1,-1,-1
86,8,755.58,284.05,111.75,277.79,0.84,-1,-1,-1
86,10,575.33,258.52,109.46,289.75,0.53,-1,-1,-1
86,11,649.96,196.96,53.14,136.75,0.76,-1,-1,-1
86,12,596.63,206.33,50.15,141.95,0.50,-1,-1,-1
86,14,408.54,232.77,95.00,258.78,0.83,-1,-1,-1
86,15,611.55,209.89,43.51,128.05,0.20,-1,-1,-1
86,16,1148.98,291.19,131.97,357.52,0.71,-1,-1,-1
86,17,92.09,309.65,72.22,162.86,0.87,-1,-1,-1
86,19,684.03,197.36,84.23,223.17,0.50,-1,-1,-1
86,20,296.57,227.56,69.50,157.42,0.86,-1,-1,-1
86,25,398.19,221.26,81.49,241.01,0.72,-1,-1,-1
86,5,481.34,278.51,86.72,221.37,0.16,-1,-1,-1
86,27,569.76,193.71,43.65,135.89,0.62,-1,-1,-1
87,1,499.79,248.33,94.16,227.12,0.78,-1,-1,-1
87,2,163.50,278.54,132.23,297.72,0.88,-1,-1,-1
87,3,936.76,248.27,245.44,582.35,0.87,-1,-1,-1
87,4,552.39,293.53,118.77,277.47,0.77,-1,-1,-1
87,6,533.83,216.40,54.61,144.70,0.17,-1,-1,-1
87,7,681.43,288.23,106.46,271.62,0.82,-1,-1,-1
87,8,757.32,284.84,110.64,277.60,0.84,-1,-1,-1
87,10,573.70,256.38,111.57,294.70,0.71,-1,-1,-1
87,11,650.48,196.60,53.81,138.86,0.77,-1,-1,-1
87,12,595.11,205.36,53.38,150.05,0.44,-1,-1,-1
87,14,410.09,232.67,94.21,257.67,0.83,-1,-1,-1
87,15,609.72,209.32,45.40,133.53,0.17,-1,-1,-1
87,16,1150.14,290.11,128.24,347.63,0.74,-1,-1,-1
87,17,94.57,308.02,72.48,164.05,0.85,-1,-1,-1
87,19,685.35,195.87,83.24,221.46,0.44,-1,-1,-1
87,20,296.99,227.89,69.53,157.04,0.86,-1,-1,-1
87,25,399.79,221.96,80.13,238.12,0.73,-1,-1,-1
87,5,479.34,267.64,89.42,232.21,0.36,-1,-1,-1
87,27,569.26,194.36,44.76,139.26,0.53,-1,-1,-1
88,1,503.14,248.97,94.50,229.14,0.78,-1,-1,-1
88,2,166.51,280.56,129.08,290.52,0.87,-1,-1,-1
88,3,936.68,247.63,248.06,587.45,0.87,-1,-1,-1
88,4,552.73,287.63,121.44,284.41,0.75,-1,-1,-1
88,6,534.87,218.80,53.45,142.41,0.18,-1,-1,-1
88,7,679.98,287.34,107.38,275.48,0.83,-1,-1,-1
88,8,759.60,285.58,109.21,276.70,0.84,-1,-1,-1
88,10,570.35,253.96,113.82,298.53,0.82,-1,-1,-1
88,11,651.08,195.81,54.37,140.64,0.80,-1,-1,-1
88,12,592.45,204.10,58.17,162.97,0.57,-1,-1,-1
88,14,410.38,231.47,94.61,259.21,0.84,-1,-1,-1
88,15,609.26,209.60,45.78,134.58,0.11,-1,-1,-1
88,16,1151.55,290.49,125.70,340.84,0.78,-1,-1,-1
88,17,96.30,307.38,72.24,164.23,0.84,-1,-1,-1
88,19,685.61,195.36,83.98,224.21,0.40,-1,-1,-1
88,20,297.48,228.05,69.68,156.96,0.86,-1,-1,-1
88,25,401.75,222.64,79.04,235.94,0.68,-1,-1,-1
88,5,480.66,264.13,90.48,237.46,0.36,-1,-1,-1
88,27,568.16,194.97,46.92,146.01,0.49,-1,-1,-1
89,1,504.39,248.47,97.18,236.83,0.74,-1,-1,-1
89,2,168.81,281.39,127.30,286.58,0.87,-1,-1,-1
89,3,936.14,245.53,251.32,594.45,0.88,-1,-1,-1
89,4,554.60,291.96,117.57,276.68,0.68,-1,-1,-1
89,6,537.67,220.84,49.23,131.95,0.13,-1,-1,-1
89,7,680.53,288.05,106.92,276.86,0.82,-1,-1,-1
89,8,761.17,287.14,108.15,275.77,0.84,-1,-1,-1
89,10,568.69,255.27,114.39,297.60,0.83,-1,-1,-1
89,11,651.77,196.28,54.02,139.94,0.80,-1,-1,-1
89,12,592.50,205.79,55.78,154.97,0.45,-1,-1,-1
89,14,409.63,229.75,95.73,263.60,0.84,-1,-1,-1
89,15,617.11,212.88,42.23,123.77,0.11,-1,-1,-1
89,16,1151.21,292.55,125.13,338.99,0.79,-1,-1,-1
89,17,98.07,307.42,72.28,164.21,0.86,-1,-1,-1
89,19,688.13,197.71,87.17,234.44,0.17,-1,-1,-1
89,20,297.95,228.28,69.88,156.93,0.87,-1,-1,-1
89,25,403.83,223.37,78.30,233.82,0.58,-1,-1,-1
89,5,485.70,251.02,90.82,239.89,0.19,-1,-1,-1
89,27,568.18,195.31,47.03,146.22,0.46,-1,-1,-1
90,1,509.04,249.28,97.84,236.98,0.73,-1,-1,-1
90,2,169.27,279.26,130.30,294.13,0.88,-1,-1,-1
90,3,936.87,244.51,252.33,596.39,0.88,-1,-1,-1
90,4,554.66,292.93,118.87,279.78,0.69,-1,-1,-1
90,6,543.12,219.10,41.05,110.04,0.16,-1,-1,-1
90,7,681.36,289.01,106.36,277.73,0.82,-1,-1,-1
90,8,763.21,286.86,108.41,276.71,0.84,-1,-1,-1
90,10,567.83,254.29,115.50,299.01,0.82,-1,-1,-1
90,11,652.27,196.35,53.53,138.36,0.80,-1,-1,-1
90,12,592.80,206.90,53.80,148.43,0.54,-1,-1,-1
90,14,410.25,225.14,95.31,262.51,0.84,-1,-1,-1
90,15,613.88,213.23,41.83,122.43,0.13,-1,-1,-1
90,16,1150.98,291.62,125.24,339.26,0.79,-1,-1,-1
90,17,100.77,307.69,71.50,162.05,0.88,-1,-1,-1
90,19,690.11,221.29,83.83,226.71,0.11,-1,-1,-1
90,20,297.78,228.85,70.04,156.54,0.87,-1,-1,-1
90,25,404.33,228.18,74.39,222.64,0.25,-1,-1,-1
90,5,494.45,302.07,74.25,193.97,0.67,-1,-1,-1
90,27,571.68,198.09,40.43,124.80,0.50,-1,-1,-1
91,1,510.74,251.03,98.12,237.05,0.70,-1,-1,-1
91,2,172.29,276.55,130.80,296.84,0.87,-1,-1,-1
91,3,939.04,245.80,251.15,592.42,0.87,-1,-1,-1
91,4,556.30,294.89,117.10,277.27,0.50,-1,-1,-1
91,6,544.22,220.75,38.71,103.54,0.18,-1,-1,-1
91,7,688.07,292.88,102.36,268.78,0.81,-1,-1,-1
91,8,763.58,286.66,108.93,277.53,0.84,-1,-1,-1
91,10,566.45,253.19,117.43,303.12,0.83,-1,-1,-1
91,11,652.95,196.00,53.49,137.85,0.81,-1,-1,-1
91,12,592.11,206.12,55.40,152.43,0.61,-1,-1,-1
91,14,412.02,224.49,97.24,268.19,0.83,-1,-1,-1
91,15,615.73,214.70,41.84,122.64,0.14,-1,-1,-1
91,16,1151.28,290.83,125.89,341.39,0.78,-1,-1,-1
91,17,103.01,307.67,71.08,160.92,0.88,-1,-1,-1
91,19,699.03,232.33,68.36,182.81,0.11,-1,-1,-1
91,20,297.89,229.20,70.26,156.35,0.87,-1,-1,-1
91,25,408.56,225.77,76.97,229.35,0.57,-1,-1,-1
91,5,492.31,288.84,80.07,209.90,0.52,-1,-1,-1
91,27,573.15,199.53,37.88,116.16,0.43,-1,-1,-1
92,1,511.11,252.57,98.80,237.96,0.73,-1,-1,-1
92,2,175.26,274.96,129.26,294.04,0.87,-1,-1,-1
92,3,940.39,245.70,251.23,592.07,0.87,-1,-1,-1
92,4,563.03,306.69,111.91,265.56,0.47,-1,-1,-1
92,7,687.88,290.83,103.67,272.85,0.82,-1,-1,-1
92,8,763.49,285.73,109.33,278.67,0.82,-1,-1,-1
92,10,566.36,252.28,117.88,303.60,0.82,-1,-1,-1
92,11,653.67,195.94,53.16,136.74,0.81,-1,-1,-1
92,12,592.74,206.46,55.10,150.87,0.64,-1,-1,-1
92,14,414.23,223.98,97.35,269.26,0.83,-1,-1,-1
92,15,613.25,215.08,41.90,122.17,0.20,-1,-1,-1
92,16,1152.01,291.28,125.36,340.56,0.78,-1,-1,-1
92,17,105.09,308.39,70.66,160.08,0.87,-1,-1,-1
92,20,298.03,229.34,70.79,156.81,0.87,-1,-1,-1
92,25,409.53,230.98,72.80,217.48,0.33,-1,-1,-1
92,5,491.77,282.20,82.63,216.85,0.51,-1,-1,-1
92,27,574.22,201.04,37.21,113.39,0.49,-1,-1,-1
93,1,512.39,252.54,100.17,239.93,0.68,-1,-1,-1
93,2,176.86,272.22,128.61,292.91,0.87,-1,-1,-1
93,3,941.05,246.45,252.00,593.98,0.87,-1,-1,-1
93,4,565.48,310.09,110.75,263.28,0.49,-1,-1,-1
93,7,687.74,290.44,104.41,274.32,0.82,-1,-1,-1
93,8,765.40,285.29,109.55,279.35,0.83,-1,-1,-1
93,10,565.90,250.83,118.58,304.95,0.80,-1,-1,-1
93,11,654.89,196.14,52.81,135.68,0.81,-1,-1,-1
93,12,592.75,205.83,56.90,155.40,0.61,-1,-1,-1
93,14,416.77,223.23,96.87,269.34,0.83,-1,-1,-1
93,15,616.35,215.45,42.35,123.29,0.14,-1,-1,-1
93,16,1152.78,292.44,123.82,336.47,0.78,-1,-1,-1
93,17,106.74,308.57,70.40,159.17,0.88,-1,-1,-1
93,20,298.21,229.62,71.10,157.11,0.87,-1,-1,-1
93,25,409.34,235.53,69.93,210.31,0.21,-1,-1,-1
93,5,493.84,285.06,81.22,212.70,0.56,-1,-1,-1
93,27,574.88,201.30,36.53,110.76,0.48,-1,-1,-1
94,1,510.09,253.94,99.53,237.75,0.68,-1,-1,-1
94,2,178.31,271.34,127.74,291.42,0.87,-1,-1,-1
94,3,941.72,247.01,251.67,593.52,0.88,-1,-1,-1
94,7,687.56,290.13,104.80,275.21,0.82,-1,-1,-1
94,8,766.79,284.80,109.95,280.00,0.83,-1,-1,-1
94,10,563.17,255.81,120.16,309.44,0.83,-1,-1,-1
94,11,656.29,197.51,52.00,133.33,0.82,-1,-1,-1
94,12,592.63,204.94,58.91,161.00,0.67,-1,-1,-1
94,14,418.17,225.74,95.53,266.13,0.83,-1,-1,-1
94,15,617.11,216.16,42.17,122.52,0.14,-1,-1,-1
94,16,1153.49,294.45,122.01,331.79,0.81,-1,-1,-1
94,17,109.28,309.02,70.27,158.76,0.87,-1,-1,-1
94,20,298.73,230.40,71.19,156.80,0.88,-1,-1,-1
94,25,409.05,237.25,69.11,208.73,0.16,-1,-1,-1
94,5,496.80,299.83,76.48,198.68,0.57,-1,-1,-1
94,27,575.12,201.00,36.55,110.40,0.51,-1,-1,-1
94,30,100.31,239.93,54.44,142.41,0.62,-1,-1,-1
95,1,506.35,253.98,99.94,237.44,0.72,-1,-1,-1
95,2,179.78,271.50,126.52,288.85,0.88,-1,-1,-1
95,3,942.72,247.07,250.96,591.79,0.88,-1,-1,-1
95,7,688.03,288.76,105.66,277.74,0.82,-1,-1,-1
95,8,768.13,284.90,110.62,280.97,0.81,-1,-1,-1
95,10,563.21,260.64,120.01,309.40,0.83,-1,-1,-1
95,11,657.09,198.13,51.83,132.61,0.82,-1,-1,-1
95,12,593.53,204.84,57.23,155.87,0.67,-1,-1,-1
95,14,418.90,225.04,94.22,264.13,0.84,-1,-1,-1
95,15,618.45,217.83,41.40,120.02,0.14,-1,-1,-1
95,16,1153.39,296.20,120.82,328.67,0.81,-1,-1,-1
95,17,111.75,309.55,69.82,157.57,0.87,-1,-1,-1
95,20,299.21,231.24,71.14,156.28,0.87,-1,-1,-1
95,5,498.19,301.17,76.25,196.87,0.59,-1,-1,-1
95,27,574.16,198.45,39.51,118.80,0.42,-1,-1,-1
95,30,101.45,240.41,52.41,137.00,0.49,-1,-1,-1
96,1,505.77,254.95,98.87,234.44,0.71,-1,-1,-1
96,2,181.34,271.38,125.63,287.47,0.88,-1,-1,-1
96,3,943.98,248.29,250.01,589.39,0.88,-1,-1,-1
96,7,687.73,288.96,105.77,278.10,0.83,-1,-1,-1
96,8,767.24,285.00,111.23,282.03,0.83,-1,-1,-1
96,10,571.83,256.25,109.26,279.86,0.46,-1,-1,-1
96,11,658.21,198.65,51.72,132.46,0.82,-1,-1,-1
96,12,593.82,207.17,54.02,146.82,0.63,-1,-1,-1
96,14,420.35,225.49,92.81,261.70,0.85,-1,-1,-1
96,15,620.61,219.68,39.65,114.65,0.18,-1,-1,-1
96,16,1152.99,295.19,121.47,331.17,0.81,-1,-1,-1
96,17,114.29,309.80,68.88,155.53,0.86,-1,-1,-1
96,20,299.51,231.67,71.35,156.35,0.87,-1,-1,-1
96,5,500.58,314.04,70.59,180.95,0.62,-1,-1,-1
96,27,574.27,197.93,40.45,120.96,0.43,-1,-1,-1
96,30,101.78,240.65,52.11,135.99,0.49,-1,-1,-1
96,4,567.89,304.47,112.78,267.38,0.83,-1,-1,-1
97,1,512.08,253.94,96.28,227.87,0.71,-1,-1,-1
97,2,182.69,272.10,124.26,285.23,0.88,-1,-1,-1
97,3,945.04,250.33,249.10,587.14,0.88,-1,-1,-1
97,7,687.51,289.96,106.10,278.47,0.84,-1,-1,-1
97,8,767.07,285.94,111.18,282.04,0.84,-1,-1,-1
97,10,575.67,267.46,89.50,224.26,0.15,-1,-1,-1
97,11,659.04,200.51,50.80,130.23,0.82,-1,-1,-1
97,12,593.60,211.13,51.30,139.05,0.62,-1,-1,-1
97,14,422.02,226.45,91.65,259.26,0.85,-1,-1,-1
97,15,624.42,224.11,40.74,115.44,0.31,-1,-1,-1
97,16,1152.40,294.88,121.65,332.25,0.81,-1,-1,-1
97,17,116.05,310.93,68.86,155.69,0.85,-1,-1,-1
97,20,299.65,232.22,71.60,156.44,0.87,-1,-1,-1
97,5,502.62,329.47,64.93,165.01,0.76,-1,-1,-1
97,27,574.19,197.02,41.69,124.09,0.47,-1,-1,-1
97,30,102.40,241.41,50.18,130.64,0.53,-1,-1,-1
97,4,567.96,298.81,114.82,271.74,0.86,-1,-1,-1
98,1,516.00,253.02,95.02,224.33,0.71,-1,-1,-1
98,2,183.62,272.79,123.20,283.89,0.88,-1,-1,-1
98,3,945.15,251.34,248.54,585.34,0.88,-1,-1,-1
98,7,687.63,290.49,106.46,278.31,0.84,-1,-1,-1
98,8,767.00,287.02,110.77,281.46,0.83,-1,-1,-1
98,10,579.84,264.62,83.93,207.58,0.23,-1,-1,-1
98,11,660.11,202.47,49.92,128.68,0.82,-1,-1,-1
98,12,593.63,212.51,49.95,134.68,0.64,-1,-1,-1
98,14,423.33,225.93,91.51,259.38,0.85,-1,-1,-1
98,15,628.70,224.31,39.89,111.14,0.20,-1,-1,-1
98,16,1152.99,294.70,120.94,330.89,0.81,-1,-1,-1
98,17,118.44,312.34,68.38,154.81,0.83,-1,-1,-1
98,20,300.32,233.09,71.58,155.80,0.87,-1,-1,-1
98,5,503.02,333.94,63.74,161.11,0.73,-1,-1,-1
98,27,574.07,196.80,42.56,125.97,0.42,-1,-1,-1
98,30,102.91,240.69,51.74,134.27,0.50,-1,-1,-1
98,4,565.41,287.06,120.07,285.16,0.85,-1,-1,-1
99,1,517.72,254.52,93.91,220.08,0.66,-1,-1,-1
99,2,184.09,274.03,122.11,282.34,0.88,-1,-1,-1
99,3,945.43,252.67,247.51,582.21,0.88,-1,-1,-1
99,7,687.95,290.77,106.85,278.38,0.84,-1,-1,-1
99,8,766.81,288.30,110.50,280.82,0.83,-1,-1,-1
99,10,579.96,260.25,85.25,208.94,0.43,-1,-1,-1
99,11,660.97,203.95,49.61,128.21,0.83,-1,-1,-1
99,12,593.66,213.60,49.55,132.54,0.65,-1,-1,-1
99,14,424.97,225.43,91.07,257.87,0.86,-1,-1,-1
99,15,625.47,226.71,41.41,112.92,0.22,-1,-1,-1
99,16,1153.07,294.41,120.39,330.08,0.82,-1,-1,-1
99,17,120.70,312.93,68.07,154.82,0.84,-1,-1,-1
99,20,300.67,234.65,71.52,155.11,0.87,-1,-1,-1
99,5,504.95,285.04,84.19,211.15,0.51,-1,-1,-1
99,27,574.94,197.23,42.44,124.92,0.34,-1,-1,-1
99,30,104.29,240.43,50.09,129.34,0.24,-1,-1,-1
99,4,563.42,277.44,124.11,296.95,0.84,-1,-1,-1
100,1,522.39,255.24,92.71,216.29,0.63,-1,-1,-1
100,2,185.21,275.58,120.86,279.96,0.88,-1,-1,-1
100,3,945.97,253.42,246.98,580.60,0.88,-1,-1,-1
100,7,688.20,290.68,107.10,278.78,0.84,-1,-1,-1
100,8,766.80,288.72,110.46,280.28,0.83,-1,-1,-1
100,10,585.65,260.49,78.53,190.00,0.50,-1,-1,-1
100,11,661.76,205.03,49.03,127.16,0.83,-1,-1,-1
100,12,592.71,212.15,52.54,139.08,0.59,-1,-1,-1
100,14,427.81,228.44,89.81,254.52,0.86,-1,-1,-1
100,15,622.89,225.99,43.11,115.70,0.14,-1,-1,-1
100,16,1152.61,293.61,120.94,332.76,0.82,-1,-1,-1
100,17,123.47,313.11,67.27,154.28,0.86,-1,-1,-1
100,20,301.45,235.95,71.30,154.17,0.86,-1,-1,-1
100,5,504.90,312.09,73.48,184.50,0.66,-1,-1,-1
100,27,575.94,198.75,42.89,125.50,0.36,-1,-1,-1
100,30,104.57,240.98,51.65,133.06,0.16,-1,-1,-1
100,4,565.21,286.16,120.58,288.46,0.85,-1,-1,-1
100,31,695.88,230.98,36.38,97.43,0.63,-1,-1,-1
101,1,522.13,255.80,92.51,216.21,0.66,-1,-1,-1
101,2,185.44,276.66,120.35,279.43,0.88,-1,-1,-1
101,3,946.95,254.49,245.55,576.29,0.88,-1,-1,-1
101,7,688.46,291.39,107.07,278.47,0.83,-1,-1,-1
101,8,767.12,289.51,110.45,279.96,0.83,-1,-1,-1
101,10,590.35,262.49,74.89,180.65,0.53,-1,-1,-1
101,11,662.13,206.67,48.68,126.56,0.82,-1,-1,-1
101,12,592.23,211.96,54.02,141.21,0.60,-1,-1,-1
101,14,430.37,232.44,88.59,251.17,0.86,-1,-1,-1
101,15,621.10,228.62,44.73,117.56,0.24,-1,-1,-1
101,16,1153.46,296.03,119.37,329.06,0.82,-1,-1,-1
101,17,126.31,313.81,66.14,152.40,0.86,-1,-1,-1
101,20,301.89,237.02,71.25,153.62,0.86,-1,-1,-1
101,5,504.60,326.13,68.55,172.25,0.71,-1,-1,-1
101,27,576.81,200.42,42.56,123.78,0.33,-1,-1,-1
101,30,103.82,240.92,56.47,145.54,0.12,-1,-1,-1
101,4,566.53,294.70,117.73,280.94,0.86,-1,-1,-1
101,31,695.61,229.15,37.51,100.52,0.54,-1,-1,-1
102,1,522.33,256.48,91.11,213.42,0.64,-1,-1,-1
102,2,185.65,277.89,119.37,277.63,0.88,-1,-1,-1
102,3,946.89,255.57,245.49,575.56,0.88,-1,-1,-1
102,7,689.28,291.57,106.94,278.53,0.82,-1,-1,-1
102,8,766.26,290.19,110.72,279.70,0.83,-1,-1,-1
102,10,590.20,264.54,76.20,184.18,0.58,-1,-1,-1
102,11,662.72,207.15,48.83,127.13,0.83,-1,-1,-1
102,12,594.78,211.09,59.69,153.05,0.64,-1,-1,-1
102,14,433.29,232.08,91.01,257.62,0.85,-1,-1,-1
102,15,625.23,228.57,44.75,116.83,0.18,-1,-1,-1
102,16,1153.32,297.24,118.89,327.89,0.82,-1,-1,-1
102,17,128.48,314.18,65.35,151.09,0.87,-1,-1,-1
102,20,302.51,237.37,71.33,153.14,0.86,-1,-1,-1
102,5,505.79,334.38,65.49,163.97,0.69,-1,-1,-1
102,27,577.98,204.52,39.34,113.73,0.10,-1,-1,-1
102,4,566.03,299.86,116.95,278.03,0.87,-1,-1,-1
102,31,695.07,221.73,40.40,108.51,0.61,-1,-1,-1
103,1,524.00,256.91,90.74,213.19,0.68,-1,-1,-1
103,2,185.81,279.15,118.80,276.80,0.88,-1,-1,-1
103,3,946.24,255.61,246.58,578.17,0.88,-1,-1,-1
103,7,691.76,294.11,104.46,273.42,0.83,-1,-1,-1
103,8,765.07,291.11,110.92,279.04,0.83,-1,-1,-1
103,10,595.33,268.90,68.44,164.11,0.34,-1,-1,-1
103,11,663.53,208.38,48.24,125.95,0.83,-1,-1,-1
103,12,596.16,210.49,61.50,154.58,0.71,-1,-1,-1
103,14,435.53,232.38,91.35,256.96,0.86,-1,-1,-1
103,15,615.32,223.45,50.53,128.97,0.52,-1,-1,-1
